query_filename,query_name,query_md5,match_name,match_md5,intersect_bp
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_963885735 s__Proteus mirabilis",7532bfd36c5bd5673ea726ea9f69735a,181
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_041320245 s__Citrobacter meridianamericanus",e2ef1af22ebca9aa4249cdce7e2cb3ec,107
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCA_032667105 s__Citrobacter portucalensis",b68f3ffe153da2dba71caaf11c8cd0eb,302
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCA_036678305 s__Citrobacter freundii",760d8579c8ee140cf784547429727c61,460
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_031455495 s__Klebsiella grimontii",d3ca9c39e91e41e7c2cb5cb13e27f267,180
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCA_038592885 s__Salmonella diarizonae",ecd34d1d00fecee92cec7c6f63eca3e9,146
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_038096145 s__Citrobacter gillenii",771ac73c4a962d0b95bafd2edf7f792a,158
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_002919495 s__Citrobacter_C amalonaticus_A",ebe0f160302889b540a68254533392b0,87
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCA_037172685 s__Klebsiella quasivariicola",22e303b8019a8b64ffc889b461eb3e9e,108
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_037052835 s__Enterobacter chuandaensis",8f6034cee111cca1524c4f9296a8c948,101
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_963864895 s__Citrobacter murliniae",502772cb9b81286f74202f063bc0dc6f,101
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCA_036841385 s__Leclercia adecarboxylata",390767e6ff2122d47439e6cafb97c569,173
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCA_963522745 s__Enterobacter roggenkampii",ee20043a412749c1951565b8e1c46722,259
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCA_000161855 s__Enterococcus_B faecium",26ff851eaed075477847b4997bab349a,128
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_040326695 s__Citrobacter_B koseri",7c01e9f46db7ce15476412d24c4c6143,239
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_041024435 s__Providencia hangzhouensis",e63c05f0dd634191fef4e3fb3dcbd428,75
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCA_963591055 s__Bifidobacterium longum",f5c2fb70708f30e21faae6274a631381,72
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCA_039593755 s__Serratia nevei",cbc22a4ee9ef277b8ac0d23f438cdfd3,147
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_036946795 s__Enterobacter quasiroggenkampii",4676a5a492dbfa82a514e6d155cc069f,101
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCA_036805865 s__Serratia sarumanii",f24fc13b4decc69de49f74844dd9731e,162
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_018342065 s__Citrobacter sp018342065",587d2e19b47be3482b74f40574f8ce5e,86
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCA_032569195 s__Phytobacter ursingii",5cfe89e1871d45f3385d81e66e58a364,93
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_041464075 s__Lelliottia nimipressuralis",125e1524d24ff2ef19677377d0f52435,66
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_040425645 s__Klebsiella ornithinolytica",6e1612a390e70d3e8b24696ed28db77b,192
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_041089995 s__Pseudenterobacter timonensis",e29699e4ab4bdbfe8ae700185b3ddf4b,72
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_041414535 s__Klebsiella spallanzanii",f888c4c5f63d716d265dd07a772e4cfb,75
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCA_028994555 s__Citrobacter_A amalonaticus_G",d750d13cb2b6a3f1b5a4e0bddcc1d276,95
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_002902985 s__Leclercia sp002902985",0c45c0eb0e8a9dc2c355570afac58abd,95
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_036441055 s__Klebsiella huaxiensis",39165cd8d38730e4b860de56495dffda,79
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_041154375 s__Enterobacter asburiae",886c6fe315109018b193c8ab76dfb02c,135
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCA_033340235 s__Vibrio alginolyticus",90af9dd50c2c2e80fac091be08a37ba1,198
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_963865215 s__Vibrio cholerae",15556101558cd2484c0dbf5f9f017ce1,94
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_964209205 s__Citrobacter_A sedlakii",0f09e2212a54d1a1fd38fbf029c04c48,167
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCA_036498545 s__Lelliottia sp030238365",a6c9bfb7753cb8e0f123271a639e92b1,61
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_000981805 s__Citrobacter_A amalonaticus_C",463bc60226f2e0090f5c2c021295383d,78
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_035818395 s__Citrobacter_A farmeri",d333c8e84adfe79dbb4c4164e05a1708,140
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCA_039912665 s__Citrobacter youngae",13905bd8581ab264d53a8427383246bb,197
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_964241835 s__Klebsiella oxytoca",486e8b7a5d51a809f40aef3e9eceed72,254
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_014896175 s__Enterobacter bugandensis",eba0c164de065adcc597a9a7ae18d1a1,138
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCA_032113035 s__Enterobacter mori",d1169744ed670e74858d8eabcda33f14,146
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_041387205 s__Enterobacter chengduensis",bb4892c7351cd0c9b7e8a0e87b93697d,161
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCA_041856595 s__Bacteroides heparinolyticus",8e072fe4241af827519bf00e75fe4812,52
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_040285115 s__Pseudocitrobacter faecalis",484680b15a91d9f52fb679acbad7132a,102
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCA_035277345 s__BIGb0383 sp035277345",40187b30151a601ff77a3947e989e2a3,24
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_036023125 s__Pseudocitrobacter corydidari",ebdc01be9e86fa664bf8ffce093b9ed0,83
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_033558715 s__Acinetobacter sp013417555",c83a903fe4c4a1c561c0d908aef5cb0d,57
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_902729455 s__Pluralibacter gergoviae",add82ab0bc2c4e437221d6c7b3b6e157,85
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_035726155 s__Enterococcus faecalis",9e051ef544e65168ddd7184c0826e0a8,105
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_013736875 s__Klebsiella sp013705725",b07a4f5258395e5d8d60b16ce819d9af,65
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_958408405 s__Kluyvera georgiana_A",635808d61152d1e4499e68a191fa742f,98
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCA_023459495 s__JAEWCC01 sp023459495",91ee2167e58c2c3056dfac3ebe2a14c0,59
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCA_036771595 s__Leclercia_A pneumoniae",320bf3cbdfdb8b623d78fcdbb0b19a58,82
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_031610775 s__Enterobacter dissolvens",64cb12b84b092b65f1ff311bc7ff2a7c,72
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_034107085 s__Enterobacter vonholyi",137df5877bc4d73bf77a9fc4c03cc085,81
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCA_000251025 s__Salmonella houtenae",b6e8ab6db8101f265d0936830fabfe68,121
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCA_037070715 s__Cronobacter sakazakii",37098c503e32be1ed57d7231a1baa0e0,202
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_963888745 s__Aeromonas hydrophila",bf1ce5ebb8e373ed85768f644b6db0cc,145
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_041434965 s__Citrobacter pasteurii",be93e121513c752635e82e337e3723e6,91
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_943590815 s__Pseudocitrobacter vendiensis",4b57abed9133be306d8b3fd15e1e98a2,101
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_009711095 s__Intestinirhabdus alba",9c7cd5e4bb9c4ac0d865e88e88eb8529,56
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_031453695 s__Enterobacter ludwigii",df858b85e2b678db5f6354c2611a88e4,205
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_010231475 s__Citrobacter_D sp010231475",791ee8f22e499921e46e691c8c8a29e5,70
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_011078175 s__Enterobacter cloacae_Q",77d967cb6431cb7b0ef91d6dcf73c909,64
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCA_963517235 s__Acinetobacter junii",b6dca9b8d942ff37c7eddf5b2aef0168,21
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCA_037070735 s__Cronobacter muytjensii",205da9ebf9d87b1566cdc494d17b4001,56
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCA_036722375 s__Enterobacter cloacae_P",8567b0bcc0986ac447c20606916a8d58,85
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_036759945 s__Kluyvera sichuanensis",e3bd0574adf5b2b0e821ef290cadf8af,80
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_040139785 s__Proteus sp003144505",c1e2f57d72a0cbf11f23093960ea24db,32
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCA_036791895 s__Leclercia adecarboxylata_C",9c6e39bf0e0cf2b8ab3691331ab49984,87
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_041206505 s__Klebsiella africana",22483ec08ac74eb2ca93a7d0a124a0df,93
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_018252635 s__Citrobacter_A amalonaticus_E",f45620e6f356dd45a11a40cafd09504a,76
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCA_964205065 s__Mycobacterium avium",f2918abf152176172a147d38fb708b7e,63
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCA_025942055 s__Enterobacter cloacae_L",8ff2e7bc5520b3a0010ada898c11bebe,73
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_934254785 s__Enterobacter sp019718755",20d0faa3eedd7a29fffcb5cea3c9b5bf,60
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_902373845 s__Citrobacter portucalensis_A",7a570771b3ebe5bf11b45686d2ce8b0f,72
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_964239905 s__Bifidobacterium breve",a3fc05863d7fb867621eb4df43b65515,65
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCA_032073525 s__Phytobacter sp002377245",c45ca5583c9e977d4c35e65511bc2272,47
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCA_000165885 s__Lactobacillus crispatus",df777b4532e085259d739cb81c95e685,44
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_964209525 s__Kluyvera ascorbata",4f9ee8d3ae1f5d709d9eee383a9d6c3b,98
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_040139505 s__Morganella morganii_E",7272e86ed50c6480cf0cf3ac61a922f9,56
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_039595195 s__Kosakonia radicincitans",27156d03f3d48b7e2677682ee8a4cb7a,53
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_040122315 s__Kosakonia sacchari",f6de18af82ada9df5f1f9466f0942563,62
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_902374985 s__Phytobacter massiliensis",5cea3047c2ebdc5946482fa71204e792,52
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCA_029027985 s__Klebsiella aerogenes_A",47b81000b1f4be771d1eb39423b26ffb,48
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_964209475 s__Providencia rettgeri",39eff56fd87763261769d5c2e1c52359,58
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_945906775 s__Citrobacter sp945906775",700e4f43286928cb534d3d47b00c794b,81
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCA_036791935 s__Leclercia adecarboxylata_A",7adbc866c9221c12c1a00f416268e5d3,77
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_040533365 s__Yersinia enterocolitica",07c5bf52ac214f529a93c9d6877a23db,60
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_034044735 s__Siccibacter turicensis",34ff4dff1c7eb2b861d84abf8c553c76,39
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCA_040590815 s__Morganella morganii",6a8614d4e01cd9c981f3df053e4bfaa3,103
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_039593085 s__Enterobacter pseudoroggenkampii",97c0f0c50228fbc5554ec622ddd93cf6,62
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_031852185 s__Enterobacter hormaechei",e85cc021dfc212b290df9104c7621f98,162
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_037053385 s__Enterobacter cloacae_I",1b33e0c9020c490ef9e860684959f341,131
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_030053895 s__Trabulsiella odontotermitis_C",7704ede1b6161f5b342dd4d46abe0f13,54
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_040908025 s__Aeromonas veronii",3d3c4155f5606d8810b33de569570a83,52
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_025564065 s__Silvania hatchlandensis",dd67dcb665a285cc06560ca075bd61db,36
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_040064095 s__Enterobacter dykesii",0ee38dccf9e4ba80f9814b5a4cc71c59,74
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCA_963520905 s__Superficieibacter sp029319185",c22bd9303c5b5ed4212311f711a67cda,40
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_030514525 s__Aeromonas simiae",f3df391beeb70e068fb24254fa5d239f,24
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_039409795 s__Kosakonia sp000410515",4c9e1ccc93a4a403ef17b8720126c1f7,55
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCA_037164135 s__Priestia megaterium_C",6eb0bd4dbb3cd296c32e913a2e48b004,17
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_036487325 s__Enterobacter soli",c1f3861134ba08fe7552055437a1c9c4,109
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_039889165 s__Pseudocitrobacter sp039889165",ee945219ae6e819c0b5e3a1b7664f502,55
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_001297855 s__Trabulsiella odontotermitis",71353b27a8f22984d0f3d6f4784ef1ba,40
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_040563405 s__Serratia ureilytica",9c9b0e2b6b2ab395013ccce1bab22494,75
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_025642095 s__Kosakonia sp002886105",4874ee81acf16b563dfb1b43688b5052,44
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_036033785 s__Staphylococcus aureus",9eb292afdfcdc13d9cf4dc19479bf782,245
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_040565775 s__Citrobacter_A amalonaticus_F",307eabe5838529578dd3e418fa1e0059,132
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_041359195 s__Kluyvera intermedia",914d671b0926606a4148d4e3dceccfe2,83
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_028069785 s__Kluyvera georgiana",ea5584d5744c763f4eb72b6a4568130b,66
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_035787115 s__Leclercia adecarboxylata_E",a8c37033d81ac55f5e86d34ff8713c3f,50
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCA_038405435 s__Dryocola clanedunensis_A",8a367d9c61e7639275c33efc39bc67d2,28
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCA_032472775 s__Hafnia paralvei",11073e5defdd9807ebe60c2effbadf0b,80
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_036759925 s__Kluyvera sp036759925",8dfb2d9ca8ce8cfcd3755073e18427d2,50
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_037167985 s__Proteus cibarius",081441d8835056eaac104f4f31e216a4,51
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_041222875 s__Cronobacter malonaticus",2b5701720e9e63a852d394bb5c9ac2f7,101
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_039134555 s__Bacillus_A cereus",d5de324bbea074e148362d753da5dd8e,53
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_963994125 s__Neisseria gonorrhoeae",d212eeedc3e392fa7a651258601613fa,18
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_001953155 s__Bifidobacterium swidsinskii",b1dcaa05adb427fe4be234497d34fe73,19
,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,"GCF_003521525 s__Salmonella bongori",08f52e9cf97fe1db5242f2968813af82,63
