query_filename,query_name,query_md5,match_name,match_md5,intersect_bp
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_024723655 s__Campylobacter_D lari_D",19e00cb9f429d70ba4b8eefd42aee96a,21
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_020135895 s__Campylobacter_D taeniopygiae",d476b67ad18845573bb4b1cb467ac76a,31
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_041735045 s__Campylobacter_D bilis",07fca48d59f92b38b08d10b9dae31b90,22
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_036033785 s__Staphylococcus aureus",9eb292afdfcdc13d9cf4dc19479bf782,17
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCA_002179165 s__Campylobacter_D jejuni_B",7629f294ea06e6a30830b335038e472c,30
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_963423825 s__Campylobacter_D lari",5ac622c1487191f6855c2b3ce8bcc475,11
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCA_031284315 s__JAIRKW01 sp031284315",0aaa89f9ec99178d305b952c9e80ef70,4
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_038448605 s__Elizabethkingia anophelis",7e6f76b178e1ff06d26f1da52bc17ba2,4
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_040425645 s__Klebsiella ornithinolytica",6e1612a390e70d3e8b24696ed28db77b,32
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCA_002914265 s__Campylobacter_A concisus_C",f117742ce3b9f318a8b83f4d40666a51,4
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_029258705 s__Campylobacter_D insulaenigrae",cf0a46a8c8a8fe0d53e6191300f9c1c4,11
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_020135975 s__Campylobacter_D sp020135845",d58d322c7c3d1443fd40969de0d9d05f,19
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_039679115 s__Acinetobacter baumannii",d6109a83f5a07d21f2ea8fc584a012c5,10
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_024723395 s__Campylobacter vicugnae",64beec82c92468dc700c4c67f6ef7a0b,8
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_014217995 s__Campylobacter_D vulpis",13343d90646d7047efab52f5f556f0ee,13
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCA_002913155 s__Campylobacter_A concisus_M",8c9bc196ac1b51303ac69aad6ed340ad,4
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCA_963529955 s__Campylobacter_A concisus_AR",609f4277e57755af0eb1d73c5c965eba,4
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_014931215 s__Campylobacter_D sp003627915",3158e967b170b3a933b7ce011539875f,11
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_003670295 s__Helicobacter_D burdigaliensis",99d9a14f9bb3efa8a9d9619d42ef99a8,5
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_040008265 s__Campylobacter_D sp004378855",019f84f3ca3e8be3da5ab8e457d0d91e,16
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_005406215 s__Campylobacter_D aviculae",81e91d447a56c81621b8079eeb3e8e2c,18
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_020138305 s__Campylobacter_E canadensis",ba6922e9fc76269bfde39fcae6a3fa13,9
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_015230015 s__Campylobacter_A concisus_AF",03c5171dabc58238d09e281550f143ac,4
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_016599045 s__Campylobacter_D sp016599045",247641c2717a37154947cbdd5f2c1415,14
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_024723675 s__Campylobacter_D jejuni_C",ff45b4db21157e52f7f9da8d48b25da0,15
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCA_963522965 s__Campylobacter_A concisus_AE",826bf5406b6ed463948bf324c30ee723,4
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCA_032578515 s__Clostridioides difficile",9447fad6534d3f51b0982af40d639ace,14
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_946055065 s__Campylobacter magnus",0503eb3f34986c64f1492734e2565c4e,7
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCA_900451055 s__Helicobacter pylori_CW",7adddfb421cbf24020950263a24fbb38,2
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCA_010120665 s__Campylobacter testudinum",950d3dbf0e0f54cf0f47a67880598721,8
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCA_009930475 s__RZYC01 sp009930475",28873edc4c815853791421f5c91c1227,3
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_013372205 s__Campylobacter_A mucosalis",b61bed68c360c02eafcc7acaa5059150,3
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_949290625 s__Campylobacter_D sp944323605",48d17ea39b04e2f66467b6a386e330d3,4
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_938017775 s__Campylobacter_B sp938017775",65ef42cc39bd4560968767b7f0ce5b7d,3
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCA_000182345 s__Vibrio parahaemolyticus",3e71c5c973c8d999050b9b4c6755947e,27
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_024723515 s__Campylobacter_D sp025772985",f9022ff8e2dee520bf3900b237d948b4,20
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_002165875 s__Campylobacter_A concisus_B",fa5c36a29c21e18428ec63788e87c762,4
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCA_963525495 s__Campylobacter_A concisus_AW",608cc45043920519e74f6827e43e8ce7,4
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_947625325 s__Campylobacter_D cuniculorum",e996efa6e4b07c0004e49ac14fab4bba,10
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_034172745 s__Campylobacter lanienae",ef4f33e1241f15f88d8d71cb131ffa42,6
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_005251755 s__Campylobacter_D subantarcticus",831a4803d5b417db1d8443cb01126496,15
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_027737865 s__Campylobacter_B sp017469645",0f95b1980fcd899fdbe52bc6c799c337,5
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_013372165 s__Campylobacter lawsonii",eaef8db1bfdacfda01efeb8f58adeafb,9
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCA_963523195 s__Campylobacter_A concisus_O",d3ceea296bc8ed0bef44141649683861,4
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_036348115 s__Campylobacter devanensis",9c775f4d04d2bdaaf03c5f11d65a5b3f,6
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_024723485 s__Campylobacter porcelli",d48d8a247b7902d16fa448b2669ea096,6
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_034181065 s__Campylobacter_F sputorum",90e962f6655a01e189b0390822a295b9,4
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCA_037321105 s__Campylobacter_A concisus_AZ",81315c8f1939458d43dcbec18536be88,4
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCA_002913465 s__Campylobacter_A concisus_AJ",24a37f956e46fab5b02654738088e387,4
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_902387085 s__Campylobacter_A concisus_P",cda0c88ce72129f0a026231ceb05e4b9,4
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_003048905 s__Campylobacter_A concisus_V",5453b35c3d3e5af151ae261a6ac8a080,4
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_003049085 s__Campylobacter_A concisus_H",8f13021697d5cd0a2b847ee9d7038991,4
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_949286905 s__Campylobacter_D avium",125c6c4ef8c24e490df97f656f708239,9
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_031852185 s__Enterobacter hormaechei",e85cc021dfc212b290df9104c7621f98,3
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_031453865 s__Klebsiella variicola",da4840109b029029d04b0597233208d6,3
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCA_037334345 s__Campylobacter_D sp900539255",ebbebb939364e03e2d7d04fbed260138,4
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_018968685 s__Campylobacter_D novaezeelandiae",26736b5d325170575b71453950671633,16
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_004803855 s__Campylobacter_A sp004803855",0e8ce331202bf37991ce033006bad085,3
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_005406205 s__Campylobacter_D estrildidarum",aa093efc247420c9287e0666394eed29,17
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_008011665 s__Campylobacter_D volucris_A",c8b634f9d692531d945224f1e3ea971e,9
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_009690845 s__Campylobacter_B portucalensis",b91f5f79d5dbf1cb1e7fa35352c79a26,6
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_013201975 s__Campylobacter_A sp013201975",e090415fb5dc1022fa965ccbe0cd014e,6
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_900065885 s__Campylobacter_B geochelonis",6681129fc49332b21696caec8a7b0b30,4
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_015229955 s__Campylobacter_A concisus_AT",da96d865a2efe4207700535ea57c0ff2,4
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCA_963532965 s__Campylobacter_A concisus_Q",d9beab273f0d14abe282e06cf0f74dee,4
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_018145735 s__Campylobacter_A anatolicus",ae9a95a71d95506ebe58ec8797a43734,4
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_020137645 s__Campylobacter_E sp018501205",ab52273abaa0b50f6a7c1bcf451e79fc,12
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_020138295 s__Campylobacter_E sp022369455",ddbe18c93942b02616af895a8da93910,6
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_032850045 s__Hydrogenimonas thermophila",53eaae3fd81f494de8489d49ff1865c7,2
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_963526595 s__Campylobacter_A showae_D",c6b03adfd94cb6a1e91edd162fd22b36,3
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCA_963523005 s__Campylobacter_A concisus_I",fc991be1a529a62dce0630211f2b9c7a,4
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_902460875 s__Campylobacter_A concisus_AA",9e7ec943eaf893c457880e0e59e427b7,4
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCA_963540265 s__Campylobacter_A concisus_AV",4b02a0f8adc350263b1b101c8d5d3f01,4
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCA_937875715 s__Campylobacter sp937875715",60d5220f0e199a7518178caba57851f5,3
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCA_934771675 s__RGIG1681 sp934771675",c081009a73cfcf5ca03aa9d75e0a57e4,2
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_011140825 s__Helicobacter pylori_DC",5e25bf8c3336ef6cdad3456e2b54b5a7,2
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCA_963551325 s__Campylobacter_A curvus",333f0908d9e7f5c5f193e97b7502adb2,5
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_963926775 s__Helicobacter_D pullorum",e351acc3b8f0f8746e0a6794d23bfe20,5
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_035726155 s__Enterococcus faecalis",9e051ef544e65168ddd7184c0826e0a8,3
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCA_000276965 s__Thiovulum_A sp000276965",11214d4a78d37c9a245ba3ae33f2a495,2
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_900446335 s__Campylobacter_B gracilis",77e6af34dd0ca09fae544fc30979e77d,3
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCA_000448445 s__Helicobacter pylori_CI",c16e7f94cb236137510a9aa7e8cca3d7,2
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCA_963533075 s__Campylobacter_A concisus_R",5b74079e6bef9c65fa054dc4d70cda4e,4
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_937980635 s__Campylobacter_B sp937980635",530e1c2861dffd141a57150d91a4f2c5,4
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_938017705 s__Campylobacter_B sp938017705",b9a0bab852ce8a56f930dc8376210796,3
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_963530995 s__Campylobacter_A sp938045225",7471997e51f4026bbb316b1670cc65e0,3
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_025319965 s__Campylobacter_A sp025319965",d52d0f6f7d400c5c21e3638b9e3c9843,5
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCA_964251205 s__Pilosibacter fragilis",a9eec64565c38e22d1f709b3d1eaad7f,1
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_026616895 s__Campylobacter_E sp026616895",0d2ecebc91c577e7f540c89ad95001a8,6
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_937922065 s__Campylobacter_B ureolyticus_A",aa0d503bc6401ae7044da1ce3251e06a,5
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_000466725 s__Campylobacter_A concisus_A",5130fa52a3f7ce57906b0ed26b785f27,4
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_902375205 s__Helicobacter_B macacae",8e7d9030d6abf4d9a3c1360b808749af,2
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCA_037292345 s__Campylobacter_A concisus_AX",aa1de98842654c9d687bfea6e3d529e1,4
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_014931055 s__Campylobacter_B corcagiensis",186975c3b80109704019f755f76f5b66,3
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_963510515 s__Campylobacter_B ureolyticus_B",d498febd9e021f82f1e847c98ccecb2b,5
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_001643995 s__Campylobacter iguaniorum",1eb530309712b19d8b688f95d60dded5,6
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_015524865 s__Campylobacter_F sputorum_B",de9df752a9f3bd7ce4a7f3a78d41b743,4
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_000813345 s__Sulfurospirillum arsenophilum",3709a601c69efc45cf60897e4714d86d,3
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_015594855 s__Campylobacter_D volucris",4151e03055db623538682a850a6213ca,13
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_019623485 s__Campylobacter_D peloridis",b4620e9c0caf856e21cc7989531cc528,8
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCA_963529825 s__Campylobacter_A concisus",962780aab6e5a295dd629e328dc6853e,4
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_032598865 s__Sulfurospirillum sp001548035",ad685445b261903ad53c6b297825c065,3
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCA_963600745 s__Gallintestinimicrobium propionicum",b178d8b8ee30595eed3e075dd3df7351,1
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_937916205 s__Campylobacter sp017506845",fc416fdf4e0a2e4f8dd9a11e30c6e4e6,3
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_002021965 s__Campylobacter_A pinnipediorum",65d326993e699da09ce6ba0ba5065e3f,4
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCA_036740195 s__Aliarcobacter cryaerophilus_A",ce8b8f728a06f1681183da83341cd7cd,2
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCA_963531375 s__Campylobacter_A concisus_AI",c276a29ed945a4d3b143743a822b0402,4
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCA_963534245 s__Campylobacter_A concisus_AD",6fdadb22dc5e1723890c367757289e63,4
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_902387125 s__Campylobacter_A concisus_E",b790a338087724fba0ada4bdaf1558b4,4
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_902460915 s__Campylobacter_A concisus_AU",f23ef315444531fb2a4872ccfdce7cc9,5
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_002272795 s__Helicobacter_J sp002272795",fb5b8631a3d5135f59169b6bb9107c3c,2
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_011769985 s__Sulfurospirillum diekertiae",fc030810d75aef995329c256b9251c4b,3
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCA_963600405 s__Cryptobacteroides sp000432515",4788d75f9125d6ff24358dbf579cc79d,1
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCA_036719625 s__Clostridium_AP scindens",987641c2da1f1296d64af16498660f9b,1
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCA_002913015 s__Campylobacter_A concisus_AG",edf8ac438a88974bb0a5b1c24441685f,4
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_003048985 s__Campylobacter_A concisus_AY",db36fb58194c4a6d11490293850c1b80,4
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_020351945 s__Campylobacter_A concisus_D",2191b660ddb9025f95565bd704ff9ec2,4
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCA_029941295 s__Sulfurimonas sp002335055",c6e9362fd3eb193e776b3762a6ef428a,2
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCA_963529795 s__Campylobacter_A concisus_S",a5a46421bbd11d4d69524f0e99a02e8f,4
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCA_937910395 s__Campylobacter_A concisus_Y",d14092aec21a5a4602b857120c118956,4
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_003049735 s__Campylobacter_A concisus_AN",12ada15f73063dd7f78cc87157ecba5a,3
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_003245365 s__Helicobacter_D valdiviensis",e531868dbd8bf85b0626c6fcd22b0639,2
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCA_003316685 s__Aliarcobacter vitoriensis",7cdc35f7ce2970778d56d1386abe77fb,2
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_003364135 s__Helicobacter_B sp003364135",f1d2173e0801e7d4ab6df9ed1180d405,2
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_004023465 s__Aliarcobacter suis",a94d8700b7758ec81aa17d02307fc0d0,2
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCF_036349095 s__Streptococcus agalactiae",ff02e6a8c9012e39d5cffda6389365b0,2
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCA_964251755 s__Clostridium_AQ innocuum",c0d990eaecbbcb477c70afcc616a6d32,1
,"GCA_014305285 s__Campylobacter_D jejuni_D",984b1cdc940a529853a29eb2ed120120,"GCA_022511325 s__Campylobacter_D sp022511325",6a829d9390344fecf319b113426135f4,3
