query_filename,query_name,query_md5,match_name,match_md5,intersect_bp
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCA_038592885 s__Salmonella diarizonae",ecd34d1d00fecee92cec7c6f63eca3e9,1181
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_964207475 s__Klebsiella michiganensis",46f81fff2d91f155c35a016201e5ed59,2525
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCA_036805865 s__Serratia sarumanii",f24fc13b4decc69de49f74844dd9731e,1569
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCA_023276905 s__Escherichia coli_E",e754bfcd6a88a7e6c3750b397705fc31,1404
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCA_041694695 s__Enterobacter cloacae",e623ff61b36b454b4da38d4d66f99045,2723
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_026719375 s__Citrobacter werkmanii",3a34fb4cc0cb81622c2c71468e2e8e9c,2024
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCA_040590815 s__Morganella morganii",6a8614d4e01cd9c981f3df053e4bfaa3,1304
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_963885735 s__Proteus mirabilis",7532bfd36c5bd5673ea726ea9f69735a,1815
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_035818395 s__Citrobacter_A farmeri",d333c8e84adfe79dbb4c4164e05a1708,1182
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_014896175 s__Enterobacter bugandensis",eba0c164de065adcc597a9a7ae18d1a1,1213
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_041387205 s__Enterobacter chengduensis",bb4892c7351cd0c9b7e8a0e87b93697d,939
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCA_032553475 s__Enterobacter sichuanensis",6f9309b392ef121e3f514a50c2a041b7,865
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCA_002106555 s__Salmonella arizonae",ae1d26d0c5881e03586bf0d2496ec605,497
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCA_000251025 s__Salmonella houtenae",b6e8ab6db8101f265d0936830fabfe68,586
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_963888745 s__Aeromonas hydrophila",bf1ce5ebb8e373ed85768f644b6db0cc,597
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_031453695 s__Enterobacter ludwigii",df858b85e2b678db5f6354c2611a88e4,1447
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCA_036832915 s__Acinetobacter nosocomialis",becfd08cadd4e3dac946daa62cb6b4a4,596
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_910573735 s__Citrobacter_A rodentium",fbeebe672ba817594fbb2c196136b495,266
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCA_036678305 s__Citrobacter freundii",760d8579c8ee140cf784547429727c61,4195
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCA_032569195 s__Phytobacter ursingii",5cfe89e1871d45f3385d81e66e58a364,460
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCA_000665865 s__Mycobacterium tuberculosis",f1fb3096586cfa72ec70443043ac2083,331
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_964209205 s__Citrobacter_A sedlakii",0f09e2212a54d1a1fd38fbf029c04c48,1338
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_040565775 s__Citrobacter_A amalonaticus_F",307eabe5838529578dd3e418fa1e0059,733
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_031455495 s__Klebsiella grimontii",d3ca9c39e91e41e7c2cb5cb13e27f267,1607
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCA_022423985 s__Escherichia sp002965065",e0045b2ece20a156ef69ed3a5c10490d,2031
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_031852185 s__Enterobacter hormaechei",e85cc021dfc212b290df9104c7621f98,1301
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_032580015 s__Citrobacter_A amalonaticus",036a53fd9097fe0126d6af3845e73434,1874
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCA_039912665 s__Citrobacter youngae",13905bd8581ab264d53a8427383246bb,1304
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_943590815 s__Pseudocitrobacter vendiensis",4b57abed9133be306d8b3fd15e1e98a2,636
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCA_032113035 s__Enterobacter mori",d1169744ed670e74858d8eabcda33f14,887
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_040285115 s__Pseudocitrobacter faecalis",484680b15a91d9f52fb679acbad7132a,612
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCA_039593755 s__Serratia nevei",cbc22a4ee9ef277b8ac0d23f438cdfd3,1281
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCA_963635085 s__Faecalibacterium longum",849b8208440a5a1cbcfa2e2cf190b145,433
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_040908275 s__Aeromonas rivipollensis",b21e0ba15ebeb3858a9a7315fabf4b2c,502
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_036033785 s__Staphylococcus aureus",9eb292afdfcdc13d9cf4dc19479bf782,1159
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCA_000182345 s__Vibrio parahaemolyticus",3e71c5c973c8d999050b9b4c6755947e,673
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_040280765 s__Serratia bockelmannii",2e69a37af3cc39db25e7fd7968717548,534
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCA_963522745 s__Enterobacter roggenkampii",ee20043a412749c1951565b8e1c46722,2527
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCA_036792575 s__Enterobacter cloacae_M",4e23fae5019bec205f8056211e78327e,1605
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCA_000161855 s__Enterococcus_B faecium",26ff851eaed075477847b4997bab349a,529
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_035726155 s__Enterococcus faecalis",9e051ef544e65168ddd7184c0826e0a8,742
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_964209525 s__Kluyvera ascorbata",4f9ee8d3ae1f5d709d9eee383a9d6c3b,615
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCA_963591055 s__Bifidobacterium longum",f5c2fb70708f30e21faae6274a631381,512
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCA_037070715 s__Cronobacter sakazakii",37098c503e32be1ed57d7231a1baa0e0,1459
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_041320245 s__Citrobacter meridianamericanus",e2ef1af22ebca9aa4249cdce7e2cb3ec,687
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCA_964244475 s__Thomasclavelia ramosa",15363f448e1dc62f8e16e6543d0866fc,143
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_036487325 s__Enterobacter soli",c1f3861134ba08fe7552055437a1c9c4,668
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_041316215 s__Edwardsiella tarda",39ea9085acbfbc796587dd923bf0def8,416
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_040409665 s__Citrobacter europaeus",0ddd2bd81b0886c68be867993236462d,1080
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCA_041856595 s__Bacteroides heparinolyticus",8e072fe4241af827519bf00e75fe4812,370
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_902729455 s__Pluralibacter gergoviae",add82ab0bc2c4e437221d6c7b3b6e157,580
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCA_009915885 s__Proteus vulgaris",8c18a5d3fd6726ed7d80f6725157450c,544
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_900112145 s__Kosakonia oryzae",45db38ec6a97cddea2935f6e6f0a6a31,169
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_036648275 s__Hafnia alvei",06e5ce3d9110dced14220a386a6805b6,398
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_031610775 s__Enterobacter dissolvens",64cb12b84b092b65f1ff311bc7ff2a7c,392
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_964209295 s__Providencia stuartii",86c8ad27ff26176d619a7af526e80413,495
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCA_036527275 s__Stenotrophomonas maltophilia",f5ad9322a7eacbc0937b2706def370d7,454
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_033426945 s__Kluyvera cryocrescens",453a8acf8f68df2d4e784debc90e6a09,404
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCA_963650895 s__Phocaeicola vulgatus",b8836c4bbd07e73aacd14d27e54c0059,490
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_041434965 s__Citrobacter pasteurii",be93e121513c752635e82e337e3723e6,265
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCA_032089855 s__Pseudescherichia sp002918705",bb0c25f524b5507a9218cd2d5a915313,520
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCA_036662335 s__Lactococcus garvieae",6b669d88453fe2c17f6ef98ab06290e1,307
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCA_008931465 s__Atlantibacter subterranea",641556bc46687bc34874ebdd961be35b,367
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_030297515 s__Edwardsiella ictaluri",b2c2e1998a208a803fafe8c60bd6a598,123
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCA_031974455 s__Pantoea septica",0ee01ff152768a3b9d99d3de29c76b51,239
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCA_036791895 s__Leclercia adecarboxylata_C",9c6e39bf0e0cf2b8ab3691331ab49984,475
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_032115395 s__Atlantibacter sp002345315",fff5afa7af276b7049040511d44868e6,172
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCA_025942055 s__Enterobacter cloacae_L",8ff2e7bc5520b3a0010ada898c11bebe,306
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCA_041429695 s__Chania fonticola_C",695836dabe6a760f2b15fe53d0112110,278
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_041464075 s__Lelliottia nimipressuralis",125e1524d24ff2ef19677377d0f52435,256
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_039605675 s__Bacillus subtilis",d5fab8acbd9a0c937e31622fa1a53fc3,221
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_040064095 s__Enterobacter dykesii",0ee38dccf9e4ba80f9814b5a4cc71c59,205
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_000981805 s__Citrobacter_A amalonaticus_C",463bc60226f2e0090f5c2c021295383d,150
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_964209475 s__Providencia rettgeri",39eff56fd87763261769d5c2e1c52359,383
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_002902985 s__Leclercia sp002902985",0c45c0eb0e8a9dc2c355570afac58abd,523
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_038739035 s__Enterobacter quasihormaechei",6f4e74f69e69838df2c561dfbb838402,551
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_036441055 s__Klebsiella huaxiensis",39165cd8d38730e4b860de56495dffda,319
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_038096145 s__Citrobacter gillenii",771ac73c4a962d0b95bafd2edf7f792a,788
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_041154375 s__Enterobacter asburiae",886c6fe315109018b193c8ab76dfb02c,930
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_032559415 s__Mixta calida",ab28a02adbee1d1d1c263c63cf596285,498
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_013736875 s__Klebsiella sp013705725",b07a4f5258395e5d8d60b16ce819d9af,227
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_037052835 s__Enterobacter chuandaensis",8f6034cee111cca1524c4f9296a8c948,471
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_004323655 s__Escherichia sp004211955",01fe181066fa228dd808eab00f0e3d2e,1624
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_041365255 s__Enterobacter wuhouensis",b65605d2ee4a5994d2bfa31b421fa8aa,304
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_035064245 s__Citrobacter sp005281345",1a007d4cff7e100d766c6690cbdef6df,629
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_038816185 s__Pantoea ananatis",6f15ae8b4d2d29479d586a0a261d6a41,125
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCA_041022315 s__Providencia vermicola_A",a39100f295384308fdf8aa9e859acbd4,356
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_040907855 s__Aeromonas caviae",2fd22be2e21ce2587ae89eeab76f674b,363
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCA_021209305 s__Shewanella xiamenensis",2175f7967a5fc5ff6237a717a530eef8,317
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_016859735 s__RHBSTW-00994 sp013782625",118a62e0969d22853bb213b6eaf93fcf,265
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCA_036722375 s__Enterobacter cloacae_P",8567b0bcc0986ac447c20606916a8d58,363
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_041094215 s__Morganella sibonii",fc9c0932619a4a533023227bb4d5a1c0,360
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_041206505 s__Klebsiella africana",22483ec08ac74eb2ca93a7d0a124a0df,375
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_018342065 s__Citrobacter sp018342065",587d2e19b47be3482b74f40574f8ce5e,158
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_036946795 s__Enterobacter quasiroggenkampii",4676a5a492dbfa82a514e6d155cc069f,428
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCA_963519635 s__Lelliottia chinensis",e989c2aa73158c69ce20f37c97721f81,326
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_040838955 s__Klebsiella terrigena",b2f15c00ffdad2302a3e49d1f2113df1,481
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_041414535 s__Klebsiella spallanzanii",f888c4c5f63d716d265dd07a772e4cfb,391
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCA_028994555 s__Citrobacter_A amalonaticus_G",d750d13cb2b6a3f1b5a4e0bddcc1d276,262
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_964248275 s__Enterococcus_B durans",229ee439eb5ba9d46d35cabd51ae2e50,193
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCA_036638315 s__Hafnia protea",f54871c5da86e04a6ff753826b47041b,108
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_964239905 s__Bifidobacterium breve",a3fc05863d7fb867621eb4df43b65515,460
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCA_038928275 s__Staphylococcus pseudintermedius",c2cfbd7d3a25d0e0be018bbc345a175b,278
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCA_032472775 s__Hafnia paralvei",11073e5defdd9807ebe60c2effbadf0b,827
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_040425645 s__Klebsiella ornithinolytica",6e1612a390e70d3e8b24696ed28db77b,1478
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_041024435 s__Providencia hangzhouensis",e63c05f0dd634191fef4e3fb3dcbd428,493
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_035787595 s__Pantoea anthophila",d7edcb0ee2cf7664b3847d48b50ef8c6,97
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_040910145 s__Collinsella aerofaciens_H",8c0870a4a6abf08468e261c0205dc80e,330
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_000173135 s__Pectobacterium brasiliense",44520c714af41f0e5175237eeff255ce,93
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_040533365 s__Yersinia enterocolitica",07c5bf52ac214f529a93c9d6877a23db,450
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_039606095 s__Bacillus velezensis",c578aad3fd0eb2d72ce1774283b26c74,105
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCA_034105345 s__Pseudomonas_E asiatica",eb9f1f6458c21dbbc78b6def6b371bc7,113
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCA_002806725 s__Klebsiella electrica",715165e7f591e986bd45af80d4268713,214
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_040139505 s__Morganella morganii_E",7272e86ed50c6480cf0cf3ac61a922f9,301
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_040908025 s__Aeromonas veronii",3d3c4155f5606d8810b33de569570a83,305
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCA_009764175 s__Vibrio furnissii",34b79e9eaa134cbc8fd6135fc1337823,179
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_037150675 s__Serratia nematodiphila",f3618358e6c6adc660b95aba59c125e2,292
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_040798045 s__Bacteroides hominis",3ef4694d333ea3e92f7e9fc0a26793a4,350
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCA_963520385 s__Staphylococcus saprophyticus",d215f36cb337f5d79a4157be2df64325,89
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_035790035 s__Proteus cibi",a11121b1a367b75a872593e6d91a5a82,66
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCA_963554745 s__Veillonella parvula_F",b697b25c2221055dec2053aa7592bad2,139
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_040240185 s__Vibrio vulnificus_B",e6b64dcc58daac2d88ce8d27b61b81d5,135
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCA_963645605 s__Ruminococcus_B gnavus",0bc5d4cf5e92fcbd28ac175fcd947444,261
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCA_947631065 s__Providencia huaxiensis",d070dc09f1280c855557806b0682f627,292
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_037167985 s__Proteus cibarius",081441d8835056eaac104f4f31e216a4,374
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCA_003428945 s__Pasteurella multocida",5803aafc187a168c2e6e6dce60bc908c,100
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_037908055 s__Gallibacterium anatis",791cd101a2890361c9e161ed784187f5,94
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_040546285 s__Pantoea brenneri",7af9ba95794647b26e4544af98c3c036,144
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCA_963590475 s__Dialister sp022722495",5f97a21ee60d74340b72785bd6afbfd8,119
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_934196125 s__Streptococcus sp934196125",343f124a2e4e6f2d81a4a0ad673d765a,176
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_031927325 s__Lactococcus petauri",10a6fb93c7f544be34d1613aa8663a87,260
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_040096925 s__Bacteroides sp900552405",cc408504567d65dc869fb879b0ce4320,215
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCA_964250645 s__Ruthenibacterium lactatiformans",556f2eda4c2590deb244c9150adb8761,234
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCA_036794165 s__Acinetobacter bereziniae",a852128d3fcc9138a3d8dae2b2867727,82
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_040927625 s__Bifidobacterium bifidum",ea00b1438da6e7222143db0797dd57f0,143
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCA_023459495 s__JAEWCC01 sp023459495",91ee2167e58c2c3056dfac3ebe2a14c0,213
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_963864895 s__Citrobacter murliniae",502772cb9b81286f74202f063bc0dc6f,381
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCA_001814805 s__Staphylococcus epidermidis",6aae70e92e5bf7fe16f397e3d4bfefbc,348
,"GCF_040713065 s__Escherichia coli_F",948b555360a187015909358408f32333,"GCF_039409775 s__Phytobacter palmae",2e3f39ac44c6bfc883dab001caa63498,145
