query_filename,query_name,query_md5,match_name,match_md5,intersect_bp
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCF_015230015 s__Campylobacter_A concisus_AF",03c5171dabc58238d09e281550f143ac,5
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCF_016599045 s__Campylobacter_D sp016599045",247641c2717a37154947cbdd5f2c1415,14
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCF_024723675 s__Campylobacter_D jejuni_C",ff45b4db21157e52f7f9da8d48b25da0,19
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCA_002793535 s__UM-FILTER-41-21 sp002782865",435a86878bf1758c18f17995488d19ca,1
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCA_963540265 s__Campylobacter_A concisus_AV",4b02a0f8adc350263b1b101c8d5d3f01,4
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCA_934771675 s__RGIG1681 sp934771675",c081009a73cfcf5ca03aa9d75e0a57e4,2
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCF_902460785 s__Campylobacter_A concisus_AL",20f0467ada6ee280148634094ab64851,4
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCA_032578515 s__Clostridioides difficile",9447fad6534d3f51b0982af40d639ace,10
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCA_963551325 s__Campylobacter_A curvus",333f0908d9e7f5c5f193e97b7502adb2,5
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCF_040425645 s__Klebsiella ornithinolytica",6e1612a390e70d3e8b24696ed28db77b,7
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCA_029064245 s__NHYM01 sp947176375",e3c7287ebe5f12adcf0f50e02afb982f,2
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCF_937916205 s__Campylobacter sp017506845",fc416fdf4e0a2e4f8dd9a11e30c6e4e6,3
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCF_004803815 s__Campylobacter_A showae",7c86e2eeef61f2448c7cc1736a178240,3
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCA_963533075 s__Campylobacter_A concisus_R",5b74079e6bef9c65fa054dc4d70cda4e,4
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCF_000265295 s__Sulfurospirillum barnesii",2869b01c40421da219228d56988f22eb,3
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCA_004014005 s__Helicobacter pylori_CV",7eb28400315122a19d203b5e57ab7b5b,2
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCA_031284315 s__JAIRKW01 sp031284315",0aaa89f9ec99178d305b952c9e80ef70,4
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCF_000344295 s__Campylobacter_A showae_B",b34480f929d6b1538db2badf9746d444,3
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCF_000466725 s__Campylobacter_A concisus_A",5130fa52a3f7ce57906b0ed26b785f27,4
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCF_002165875 s__Campylobacter_A concisus_B",fa5c36a29c21e18428ec63788e87c762,4
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCF_040838955 s__Klebsiella terrigena",b2f15c00ffdad2302a3e49d1f2113df1,2
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCF_938017705 s__Campylobacter_B sp938017705",b9a0bab852ce8a56f930dc8376210796,3
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCF_938017775 s__Campylobacter_B sp938017775",65ef42cc39bd4560968767b7f0ce5b7d,3
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCF_025319965 s__Campylobacter_A sp025319965",d52d0f6f7d400c5c21e3638b9e3c9843,5
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCA_963545015 s__Porphyromonas sp003640335",04e66beee47153c5be49ad719317ef8e,2
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCF_000816245 s__Campylobacter_D sp000816245",a667f77dbd82724bcb17b0cbd8a92f8b,9
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCF_024705225 s__Campylobacter_D lari_E",879010de6eb4bb7b6b9a2b57f85b3400,15
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCF_034860625 s__Lamprobacter sp034860625",d405237f8a48adc1624e522a31587f4a,2
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCA_963529825 s__Campylobacter_A concisus",962780aab6e5a295dd629e328dc6853e,4
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCF_013372165 s__Campylobacter lawsonii",eaef8db1bfdacfda01efeb8f58adeafb,11
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCF_001723605 s__Sulfurospirillum halorespirans",5387fa46058a588f89f92dd0cc9a72de,3
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCA_963523195 s__Campylobacter_A concisus_O",d3ceea296bc8ed0bef44141649683861,5
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCF_002092845 s__Campylobacter_A concisus_AQ",056979ce1a22626b603f6562423a34c9,4
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCF_024723485 s__Campylobacter porcelli",d48d8a247b7902d16fa448b2669ea096,6
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCF_902387055 s__Campylobacter_A concisus_W",529b1c981ae3b381ec449940ba62e15d,4
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCF_902460915 s__Campylobacter_A concisus_AU",f23ef315444531fb2a4872ccfdce7cc9,6
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCF_002272835 s__Helicobacter_J sp002272835",376498f62addbe614850b84dfa64304e,2
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCF_034091745 s__Campylobacter_B hominis",b5041c6375f884d9d8c137bcb3a127e9,4
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCA_035429405 s__Sulfurovum sp002281755",1788a19d6efc60c6658d2e7161b77bd9,1
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCA_963536955 s__Campylobacter_A concisus_AH",9839b043feda140ced1d22e3a94ba51b,4
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCF_003048985 s__Campylobacter_A concisus_AY",db36fb58194c4a6d11490293850c1b80,4
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCF_020351945 s__Campylobacter_A concisus_D",2191b660ddb9025f95565bd704ff9ec2,5
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCF_902387085 s__Campylobacter_A concisus_P",cda0c88ce72129f0a026231ceb05e4b9,4
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCA_030530445 s__Campylobacter_A concisus_AO",73cd8c91a8dd699273bc9376653a9e43,4
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCA_963532965 s__Campylobacter_A concisus_Q",d9beab273f0d14abe282e06cf0f74dee,4
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCF_003049085 s__Campylobacter_A concisus_H",8f13021697d5cd0a2b847ee9d7038991,4
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCA_963532295 s__Rothia sp916720455",a3f5ac14ea2454105a3361b3fc19432b,3
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCF_034174015 s__Helicobacter_D colisuis",cf877f5ad313be05bc1415fb7dd6a419,2
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCF_003364135 s__Helicobacter_B sp003364135",f1d2173e0801e7d4ab6df9ed1180d405,2
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCF_000475975 s__Helicobacter pylori_BU",5f00ea2176d761b0ff774792a690f980,2
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCF_030323425 s__Helicobacter pylori_CR",4f415074425bf8614f4f64fbafd9ad49,2
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCA_029941295 s__Sulfurimonas sp002335055",c6e9362fd3eb193e776b3762a6ef428a,1
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCF_013201665 s__Aliarcobacter venerupis",c244fbd539912a401a1c41acb5fec3c6,2
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCF_013201825 s__Halarcobacter ebronensis",bce88a9f86377759c0eca81c59405f8f,2
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCA_964005725 s__UBA4465 sp002470835",bba8614be4a39721afd2e7386d6e84e0,1
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCF_018968685 s__Campylobacter_D novaezeelandiae",26736b5d325170575b71453950671633,13
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCF_004803855 s__Campylobacter_A sp004803855",0e8ce331202bf37991ce033006bad085,3
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCA_002030235 s__Salmonella enterica",d33c4194111fb668c536a0bcf4199ccf,4
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCF_013372105 s__Campylobacter_D armoricus",e10bb4109b18e2f14d8caa946021b885,13
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCF_006265225 s__Tamlana_C fucoidanivorans",a8e6391215fa54bc16da82ce40beaa53,3
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCF_006864365 s__Campylobacter_D sp006864365",4f77cacbb9153aa4f5143cad2a42532a,6
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCF_008692345 s__Campylobacter_D sp008633915",98d09fed94342da66b5cfb8b37c62b35,4
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCF_009690845 s__Campylobacter_B portucalensis",b91f5f79d5dbf1cb1e7fa35352c79a26,5
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCF_012978855 s__Campylobacter_A sp012978815",2c34ab30623a7456835117c070e17b68,5
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCF_900065885 s__Campylobacter_B geochelonis",6681129fc49332b21696caec8a7b0b30,4
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCA_002914265 s__Campylobacter_A concisus_C",f117742ce3b9f318a8b83f4d40666a51,4
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCF_031852185 s__Enterobacter hormaechei",e85cc021dfc212b290df9104c7621f98,3
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCF_015680005 s__Campylobacter_A concisus_AC",731f7b9dae2749aff553c37f8302a5ee,4
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCF_016629565 s__Nitratiruptor sp016629565",5532de48ef85d9581a208b3ad0209d33,2
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCF_016593255 s__Hydrogenimonas urashimensis",74683fb906ed5a979952a60cb62025f4,2
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCA_963522965 s__Campylobacter_A concisus_AE",826bf5406b6ed463948bf324c30ee723,5
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCA_034006845 s__Sulfurospirillum cavolei",27b8954d74fdf5923362916496aa2949,4
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCF_020137645 s__Campylobacter_E sp018501205",ab52273abaa0b50f6a7c1bcf451e79fc,9
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCA_016699595 s__GCA-016699595 sp016699595",abfff9c5519f0a845b04f986a4acb3d2,1
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCA_016707585 s__IGN3 sp016707585",6a4a10430f0f817fcc4cec0cb3f93140,1
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCF_021300725 s__Helicobacter_H anatolicus",eb02acbfcf2e0d35baf35e30c850daf6,2
,"GCA_000163995 s__Campylobacter_D jejuni_A",130ec6fe1f53969b300de0bef736bdbc,"GCA_016744115 s__Sulfurimonas sp016744115",d860cf90db580ade6929228cb4db93d4,1
